spp_group,iucn_sid,spatial_source,name_verified,class,sciname,am_sid,am_sciname,reviewed,iucn_id,am_sid_old
LOBSTERS,170033,iucn,TRUE,Malacostraca,Palibythus magnificus,ITS-553057,Palibythus magnificus,NA,170033,NA
LOBSTERS,170034,iucn,TRUE,Malacostraca,Arctides antipodarum,ITS-552997,Arctides antipodarum,NA,170034,NA
LOBSTERS,170035,iucn,TRUE,Malacostraca,Palinurus mauritanicus,ITS-552966,Palinurus mauritanicus,NA,170035,NA
LOBSTERS,170036,iucn,TRUE,Malacostraca,Metanephrops japonicus,ITS-552937,Metanephrops japonicus,NA,170036,NA
LOBSTERS,170037,iucn,TRUE,Malacostraca,Eduarctus martensii,Chn-08d9eb73-87c3-4b8a-8861-baf5b2862d8c,Eduarctus martensii,NA,170037,NA
LOBSTERS,170038,iucn,TRUE,Malacostraca,Thymops birsteini,ITS-552925,Thymops birsteini,NA,170038,NA
LOBSTERS,170039,iucn,TRUE,Malacostraca,Metanephrops formosanus,ITS-552936,Metanephrops formosanus,NA,170039,NA
LOBSTERS,170041,iucn,TRUE,Malacostraca,Panulirus stimpsoni,ITS-552981,Panulirus stimpsoni,NA,170041,NA
LOBSTERS,170042,iucn,TRUE,Malacostraca,Projasus parkeri,ITS-552984,Projasus parkeri,NA,170042,NA
LOBSTERS,170044,iucn,TRUE,Malacostraca,Nephropsis atlantica,ITS-552917,Nephropsis atlantica,NA,170044,NA
LOBSTERS,170047,iucn,TRUE,Malacostraca,Palinustus mossamicus,ITS-552967,Palinustus mossambicus,NA,170047,NA
LOBSTERS,170049,iucn,TRUE,Malacostraca,Palinurellus wieneckii,ITS-553058,Palinurellus wieneckii,NA,170049,NA
LOBSTERS,170050,iucn,TRUE,Malacostraca,Metanephrops boschmai,ITS-552934,Metanephrops boschmai,NA,170050,NA
LOBSTERS,170051,iucn,TRUE,Malacostraca,Projasus bahamondei,ITS-552983,Projasus bahamondei,NA,170051,NA
LOBSTERS,170052,iucn,TRUE,Malacostraca,Arctides guineensis,ITS-552998,Arctides guineensis,NA,170052,NA
LOBSTERS,170053,iucn,TRUE,Malacostraca,Metanephrops sibogae,ITS-552942,Metanephrops sibogae,NA,170053,NA
LOBSTERS,170054,iucn,TRUE,Malacostraca,Linuparus trigonus,ITS-552962,Linuparus trigonus,NA,170054,NA
LOBSTERS,170056,iucn,TRUE,Malacostraca,Scyllarus pygmaeus,ITS-553024,Scyllarus pygmaeus,1,170056,NA
LOBSTERS,170059,iucn,TRUE,Malacostraca,Parribacus scarlatinus,ITS-553019,Parribacus scarlatinus,NA,170059,NA
LOBSTERS,170060,iucn,TRUE,Malacostraca,Nephropides caribaeus,ITS-552915,Nephropides caribaeus,NA,170060,NA
LOBSTERS,170061,iucn,TRUE,Malacostraca,Panulirus gracilis,ITS-552972,Panulirus gracilis,NA,170061,NA
LOBSTERS,170062,iucn,TRUE,Malacostraca,Panulirus homarus,ITS-552973,Panulirus homarus,NA,170062,NA
LOBSTERS,170063,iucn,TRUE,Malacostraca,Arctides regalis,ITS-552999,Arctides regalis,NA,170063,NA
LOBSTERS,170064,iucn,TRUE,Malacostraca,Metanephrops velutinus,ITS-552945,Metanephrops velutinus,NA,170064,NA
LOBSTERS,170065,iucn,TRUE,Malacostraca,Linuparus somniosus,ITS-552960,Linuparus somniosus,NA,170065,NA
LOBSTERS,170066,iucn,TRUE,Malacostraca,Panulirus longipes,ITS-552976,Panulirus longipes,NA,170066,NA
LOBSTERS,170068,iucn,TRUE,Malacostraca,Neoglyphea inopinata,ITS-552906,Neoglyphea inopinata,NA,170068,NA
LOBSTERS,170070,iucn,TRUE,Malacostraca,Linuparus sordidus,ITS-552961,Linuparus sordidus,NA,170070,NA
LOBSTERS,170071,iucn,TRUE,Malacostraca,Parribacus antarcticus,ITS-97682,Parribacus antarcticus,NA,170071,NA
LOBSTERS,170072,iucn,TRUE,Malacostraca,Jasus lalandii,ITS-552953,Jasus lalandii,NA,170072,NA
LOBSTERS,170073,iucn,TRUE,Malacostraca,Panulirus cygnus,ITS-552970,Panulirus cygnus,NA,170073,NA
LOBSTERS,170075,iucn,TRUE,Malacostraca,Scyllarides aequinoctialis,ITS-97676,Scyllarides aequinoctialis,NA,170075,NA
LOBSTERS,170079,iucn,TRUE,Malacostraca,Metanephrops thomsoni,ITS-552944,Metanephrops thomsoni,NA,170079,NA
LOBSTERS,170080,iucn,TRUE,Malacostraca,Puerulus angulatus,ITS-552985,Puerulus angulatus,NA,170080,NA
LOBSTERS,170081,iucn,TRUE,Malacostraca,Ibacus ciliatus,ITS-553012,Ibacus ciliatus,NA,170081,NA
LOBSTERS,170082,iucn,TRUE,Malacostraca,Nephropsis agassizii,ITS-97310,Nephropsis agassizii,NA,170082,NA
LOBSTERS,170085,iucn,TRUE,Malacostraca,Eunephrops bairdii,ITS-552927,Eunephrops bairdii,NA,170085,NA
LOBSTERS,170086,iucn,TRUE,Malacostraca,Nephropsis ensirostris,ITS-552919,Nephropsis ensirostris,NA,170086,NA
LOBSTERS,170087,iucn,TRUE,Malacostraca,Ibacus alticrenatus,SLB-184952,Ibacus alticrenatus,NA,170087,NA
LOBSTERS,170088,iucn,TRUE,Malacostraca,Scyllarides nodifer,ITS-97673,Scyllarides nodifer,NA,170088,NA
LOBSTERS,170089,iucn,TRUE,Malacostraca,Metanephrops neptunus,ITS-552939,Metanephrops neptunus,NA,170089,NA
LOBSTERS,170092,iucn,TRUE,Malacostraca,Nephropsis sulcata,ITS-552924,Nephropsis sulcata,NA,170092,NA
LOBSTERS,170093,iucn,TRUE,Malacostraca,Eunephrops cadenasi,ITS-552928,Eunephrops cadenasi,NA,170093,NA
LOBSTERS,170094,iucn,TRUE,Malacostraca,Panulirus regius,ITS-552980,Panulirus regius,NA,170094,NA
LOBSTERS,170095,iucn,TRUE,Malacostraca,Thaumastocheles zaleucus,ITS-553065,Thaumastocheles zaleucus,NA,170095,NA
LOBSTERS,170096,iucn,TRUE,Malacostraca,Thaumastocheles japonicus,ITS-553064,Thaumastocheles japonicus,NA,170096,NA
LOBSTERS,170097,iucn,TRUE,Malacostraca,Justitia longimanus,SLB-190081,Justitia longimana,NA,170097,NA
TUNAS_BILLFISHES,170306,iucn,TRUE,Actinopterygii,Scomber japonicus,Fis-29507,Scomber japonicus,NA,170306,NA
TUNAS_BILLFISHES,170308,iucn,TRUE,Actinopterygii,Grammatorcynus bicarinatus,Fis-21661,Grammatorcynus bicarinatus,NA,170308,NA
TUNAS_BILLFISHES,170309,iucn,TRUE,Actinopterygii,Kajikia audax,Fis-163398,Kajikia audax,1,170309,NA
TUNAS_BILLFISHES,170310,iucn,TRUE,Actinopterygii,Katsuwonus pelamis,Fis-22777,Katsuwonus pelamis,1,170310,NA
TUNAS_BILLFISHES,170311,iucn,TRUE,Actinopterygii,Scomberomorus guttatus,Fis-22822,Scomberomorus guttatus,NA,170311,NA
TUNAS_BILLFISHES,170312,iucn,TRUE,Actinopterygii,Istiompax indica,Fis-164254,Istiompax indica,1,170312,NA
TUNAS_BILLFISHES,170313,iucn,TRUE,Actinopterygii,Sarda orientalis,Fis-22817,Sarda orientalis,NA,170313,NA
TUNAS_BILLFISHES,170314,iucn,TRUE,Actinopterygii,Makaira nigricans,Fis-29447,Makaira nigricans,1,170314,NA
TUNAS_BILLFISHES,170315,iucn,TRUE,Actinopterygii,Tetrapturus angustirostris,Fis-30712,Tetrapturus angustirostris,1,170315,NA
TUNAS_BILLFISHES,170316,iucn,TRUE,Actinopterygii,Scomberomorus commerson,Fis-22820,Scomberomorus commerson,NA,170316,NA
TUNAS_BILLFISHES,170318,iucn,TRUE,Actinopterygii,Rastrelliger brachysoma,Fis-22812,Rastrelliger brachysoma,NA,170318,NA
TUNAS_BILLFISHES,170319,iucn,TRUE,Actinopterygii,Orcynopsis unicolor,Fis-22805,Orcynopsis unicolor,NA,170319,NA
TUNAS_BILLFISHES,170320,iucn,TRUE,Actinopterygii,Euthynnus lineatus,Fis-29391,Euthynnus lineatus,1,170320,NA
TUNAS_BILLFISHES,170321,iucn,TRUE,Actinopterygii,Cybiosarda elegans,Fis-22754,Cybiosarda elegans,NA,170321,NA
TUNAS_BILLFISHES,170322,iucn,TRUE,Actinopterygii,Kajikia albida,Fis-164253,Kajikia albida,NA,170322,NA
TUNAS_BILLFISHES,170323,iucn,TRUE,Actinopterygii,Scomberomorus maculatus,Fis-22825,Scomberomorus maculatus,NA,170323,NA
TUNAS_BILLFISHES,170324,iucn,TRUE,Actinopterygii,Rastrelliger faughni,Fis-29499,Rastrelliger faughni,NA,170324,NA
TUNAS_BILLFISHES,170325,iucn,TRUE,Actinopterygii,Scomberomorus sierra,Fis-29513,Scomberomorus sierra,NA,170325,NA
TUNAS_BILLFISHES,170326,iucn,TRUE,Actinopterygii,Scomberomorus tritor,Fis-22830,Scomberomorus tritor,1,170326,NA
TUNAS_BILLFISHES,170327,iucn,TRUE,Actinopterygii,Scomberomorus regalis,Fis-22827,Scomberomorus regalis,1,170327,NA
TUNAS_BILLFISHES,170328,iucn,TRUE,Actinopterygii,Rastrelliger kanagurta,Fis-22813,Rastrelliger kanagurta,1,170328,NA
TUNAS_BILLFISHES,170329,iucn,TRUE,Actinopterygii,Scomber australasicus,Fis-29506,Scomber australasicus,1,170329,NA
TUNAS_BILLFISHES,170330,iucn,TRUE,Actinopterygii,Scomberomorus munroi,Fis-29510,Scomberomorus munroi,NA,170330,NA
TUNAS_BILLFISHES,170331,iucn,TRUE,Actinopterygii,Acanthocybium solandri,Fis-22735,Acanthocybium solandri,1,170331,NA
TUNAS_BILLFISHES,170332,iucn,TRUE,Actinopterygii,Sarda australis,Fis-22815,Sarda australis,NA,170332,NA
TUNAS_BILLFISHES,170333,iucn,TRUE,Actinopterygii,Tetrapturus georgii,Fis-8203,Tetrapturus georgii,NA,170333,NA
TUNAS_BILLFISHES,170334,iucn,TRUE,Actinopterygii,Tetrapturus belone,Fis-30713,Tetrapturus belone,NA,170334,NA
TUNAS_BILLFISHES,170335,iucn,TRUE,Actinopterygii,Scomberomorus brasiliensis,Fis-29509,Scomberomorus brasiliensis,NA,170335,NA
TUNAS_BILLFISHES,170336,iucn,TRUE,Actinopterygii,Euthynnus affinis,Fis-22758,Euthynnus affinis,1,170336,NA
TUNAS_BILLFISHES,170337,iucn,TRUE,Actinopterygii,Scomberomorus semifasciatus,Fis-22828,Scomberomorus semifasciatus,NA,170337,NA
TUNAS_BILLFISHES,170338,iucn,TRUE,Actinopterygii,Istiophorus platypterus,Fis-22766,Istiophorus platypterus,1,170338,NA
TUNAS_BILLFISHES,170339,iucn,TRUE,Actinopterygii,Scomberomorus cavalla,Fis-22819,Scomberomorus cavalla,NA,170339,NA
TUNAS_BILLFISHES,170340,iucn,TRUE,Actinopterygii,Gasterochisma melampus,Fis-29402,Gasterochisma melampus,NA,170340,NA
TUNAS_BILLFISHES,170341,iucn,TRUE,Actinopterygii,Thunnus orientalis,Fis-123736,Thunnus orientalis,1,170341,NA
TUNAS_BILLFISHES,170342,iucn,TRUE,Actinopterygii,Gymnosarda unicolor,Fis-22776,Gymnosarda unicolor,NA,170342,NA
TUNAS_BILLFISHES,170343,iucn,TRUE,Actinopterygii,Scomberomorus koreanus,Fis-22823,Scomberomorus koreanus,NA,170343,NA
TUNAS_BILLFISHES,170344,iucn,TRUE,Actinopterygii,Auxis thazard,Fis-22739,Auxis thazard,1,170344,NA
TUNAS_BILLFISHES,170345,iucn,TRUE,Actinopterygii,Euthynnus alletteratus,Fis-22759,Euthynnus alletteratus,NA,170345,NA
TUNAS_BILLFISHES,170346,iucn,TRUE,Actinopterygii,Scomberomorus sinensis,Fis-22829,Scomberomorus sinensis,NA,170346,NA
TUNAS_BILLFISHES,170348,iucn,TRUE,Actinopterygii,Scomberomorus plurilineatus,Fis-29511,Scomberomorus plurilineatus,NA,170348,NA
TUNAS_BILLFISHES,170349,iucn,TRUE,Actinopterygii,Allothunnus fallai,Fis-29265,Allothunnus fallai,1,170349,NA
TUNAS_BILLFISHES,170351,iucn,TRUE,Actinopterygii,Thunnus tonggol,Fis-22838,Thunnus tonggol,1,170351,NA
TUNAS_BILLFISHES,170352,iucn,TRUE,Actinopterygii,Sarda chiliensis,Fis-21631,Sarda chiliensis,NA,170352,NA
TUNAS_BILLFISHES,170353,iucn,TRUE,Actinopterygii,Scomberomorus lineolatus,Fis-22824,Scomberomorus lineolatus,NA,170353,NA
TUNAS_BILLFISHES,170354,iucn,TRUE,Actinopterygii,Scomber scombrus,Fis-29508,Scomber scombrus,1,170354,NA
TUNAS_BILLFISHES,170355,iucn,TRUE,Actinopterygii,Auxis rochei,Fis-22738,Auxis rochei,1,170355,NA
TUNAS_BILLFISHES,170356,iucn,TRUE,Actinopterygii,Scomberomorus niphonius,Fis-22826,Scomberomorus niphonius,NA,170356,NA
TUNAS_BILLFISHES,170357,iucn,TRUE,Actinopterygii,Scomber colias,Fis-133251,Scomber colias,1,170357,NA
TUNAS_BILLFISHES,170358,iucn,TRUE,Actinopterygii,Grammatorcynus bilineatus,Fis-21662,Grammatorcynus bilineatus,NA,170358,NA
REPTILES,176704,iucn,TRUE,Reptilia,Aipysurus laevis,Rep-383,Aipysurus laevis,NA,176704,NA
REPTILES,176708,iucn,TRUE,Reptilia,Astrotia stokesii,SLB-88859,Astrotia stokesii,NA,176708,NA
REPTILES,176715,iucn,TRUE,Reptilia,Hydrophis caerulescens,Rep-6233,Hydrophis caerulescens,NA,176715,NA
REPTILES,176717,iucn,TRUE,Reptilia,Hydrophis spiralis,Rep-6276,Hydrophis spiralis,NA,176717,NA
REPTILES,176719,iucn,TRUE,Reptilia,Enhydrina schistosa,SLB-88877,Enhydrina schistosa,NA,176719,NA
REPTILES,176720,iucn,TRUE,Reptilia,Emydocephalus annulatus,Rep-4964,Emydocephalus annulatus,NA,176720,NA
REPTILES,176726,iucn,TRUE,Reptilia,Hydrophis cyanocinctus,Rep-6239,Hydrophis cyanocinctus,NA,176726,NA
REPTILES,176729,iucn,TRUE,Reptilia,Hydrophis major,SLB-88872,Disteira major,NA,176729,NA
REPTILES,176730,iucn,TRUE,Reptilia,Hydrophis czeblukovi,Rep-6240,Hydrophis czeblukovi,NA,176730,NA
REPTILES,176734,iucn,TRUE,Reptilia,Hydrophis elegans,Rep-6242,Hydrophis elegans,NA,176734,NA
REPTILES,176738,iucn,TRUE,Reptilia,Pelamis platura,SLB-184619,Pelamis platura,NA,176738,NA
REPTILES,176743,iucn,TRUE,Reptilia,Hydrophis coggeri,Rep-6237,Hydrophis coggeri,NA,176743,NA
REPTILES,176746,iucn,TRUE,Reptilia,Lapemis curtus,SLB-88920,Lapemis curtus,NA,176746,NA
REPTILES,176748,iucn,TRUE,Reptilia,Aipysurus duboisii,Rep-379,Aipysurus duboisii,NA,176748,NA
REPTILES,176750,iucn,TRUE,Reptilia,Laticauda colubrina,Rep-6750,Laticauda colubrina,NA,176750,NA
REPTILES,176756,iucn,TRUE,Reptilia,Acalyptophis peronii,SLB-88849,Acalyptophis peronii,NA,176756,NA
REPTILES,176757,iucn,TRUE,Reptilia,Aipysurus eydouxii,Rep-380,Aipysurus eydouxii,NA,176757,NA
REPTILES,176769,iucn,TRUE,Reptilia,Acrochordus granulatus,Rep-196,Acrochordus granulatus,NA,176769,NA
REPTILES,176771,iucn,TRUE,Reptilia,Laticauda laticaudata,Rep-6754,Laticauda laticaudata,NA,176771,NA
SURGEONFISH_TANGS_UNICORNFISH,177949,iucn,TRUE,Actinopterygii,Ctenochaetus strigosus,Fis-25954,Ctenochaetus strigosus,NA,177949,NA
SURGEONFISH_TANGS_UNICORNFISH,177950,iucn,TRUE,Actinopterygii,Naso lituratus,Fis-23658,Naso lituratus,1,177950,NA
SURGEONFISH_TANGS_UNICORNFISH,177951,iucn,TRUE,Actinopterygii,Naso tonganus,Fis-146734,Naso tonganus,NA,177951,NA
SURGEONFISH_TANGS_UNICORNFISH,177952,iucn,TRUE,Actinopterygii,Prionurus scalprum,Fis-121230,Prionurus scalprum,NA,177952,NA
SURGEONFISH_TANGS_UNICORNFISH,177953,iucn,TRUE,Actinopterygii,Acanthurus coeruleus,Fis-29261,Acanthurus coeruleus,1,177953,NA
SURGEONFISH_TANGS_UNICORNFISH,177954,iucn,TRUE,Actinopterygii,Naso reticulatus,Fis-142748,Naso reticulatus,NA,177954,NA
SURGEONFISH_TANGS_UNICORNFISH,177955,iucn,TRUE,Actinopterygii,Ctenochaetus binotatus,Fis-31620,Ctenochaetus binotatus,NA,177955,NA
SURGEONFISH_TANGS_UNICORNFISH,177957,iucn,TRUE,Actinopterygii,Acanthurus maculiceps,Fis-25286,Acanthurus maculiceps,1,177957,NA
SURGEONFISH_TANGS_UNICORNFISH,177958,iucn,TRUE,Actinopterygii,Ctenochaetus cyanocheilus,Fis-145166,Ctenochaetus cyanocheilus,1,177958,NA
SURGEONFISH_TANGS_UNICORNFISH,177959,iucn,TRUE,Actinopterygii,Acanthurus fowleri,Fis-31083,Acanthurus fowleri,NA,177959,NA
SURGEONFISH_TANGS_UNICORNFISH,177960,iucn,TRUE,Actinopterygii,Acanthurus achilles,Fis-30911,Acanthurus achilles,1,177960,NA
SURGEONFISH_TANGS_UNICORNFISH,177961,iucn,TRUE,Actinopterygii,Acanthurus nubilus,Fis-25281,Acanthurus nubilus,NA,177961,NA
SURGEONFISH_TANGS_UNICORNFISH,177962,iucn,TRUE,Actinopterygii,Naso fageni,Fis-32459,Naso fageni,NA,177962,NA
SURGEONFISH_TANGS_UNICORNFISH,177963,iucn,TRUE,Actinopterygii,Naso mcdadei,Fis-146732,Naso mcdadei,NA,177963,NA
SURGEONFISH_TANGS_UNICORNFISH,177964,iucn,TRUE,Actinopterygii,Ctenochaetus marginatus,Fis-25953,Ctenochaetus marginatus,1,177964,NA
SURGEONFISH_TANGS_UNICORNFISH,177965,iucn,TRUE,Actinopterygii,Acanthurus triostegus,Fis-23321,Acanthurus triostegus,NA,177965,NA
SURGEONFISH_TANGS_UNICORNFISH,177967,iucn,TRUE,Actinopterygii,Acanthurus mata,Fis-29578,Acanthurus mata,1,177967,NA
SURGEONFISH_TANGS_UNICORNFISH,177968,iucn,TRUE,Actinopterygii,Naso caeruleacauda,Fis-62061,Naso caeruleacauda,NA,177968,NA
SURGEONFISH_TANGS_UNICORNFISH,177969,iucn,TRUE,Actinopterygii,Acanthurus nigricans,Fis-25952,Acanthurus nigricans,1,177969,NA
SURGEONFISH_TANGS_UNICORNFISH,177970,iucn,TRUE,Actinopterygii,Naso unicornis,Fis-23659,Naso unicornis,NA,177970,NA
SURGEONFISH_TANGS_UNICORNFISH,177971,iucn,TRUE,Actinopterygii,Acanthurus blochii,Fis-31087,Acanthurus blochii,1,177971,NA
SURGEONFISH_TANGS_UNICORNFISH,177972,iucn,TRUE,Actinopterygii,Paracanthurus hepatus,Fis-25955,Paracanthurus hepatus,NA,177972,NA
SURGEONFISH_TANGS_UNICORNFISH,177973,iucn,TRUE,Actinopterygii,Zebrasoma gemmatum,Fis-26618,Zebrasoma gemmatum,NA,177973,NA
SURGEONFISH_TANGS_UNICORNFISH,177974,iucn,TRUE,Actinopterygii,Acanthurus auranticavus,Fis-31085,Acanthurus auranticavus,1,177974,NA
SURGEONFISH_TANGS_UNICORNFISH,177975,iucn,TRUE,Actinopterygii,Naso minor,Fis-26340,Naso minor,NA,177975,NA
SURGEONFISH_TANGS_UNICORNFISH,177976,iucn,TRUE,Actinopterygii,Acanthurus reversus,Fis-143896,Acanthurus reversus,NA,177976,NA
SURGEONFISH_TANGS_UNICORNFISH,177977,iucn,TRUE,Actinopterygii,Acanthurus japonicus,Fis-53679,Acanthurus japonicus,NA,177977,NA
SURGEONFISH_TANGS_UNICORNFISH,177979,iucn,TRUE,Actinopterygii,Naso lopezi,Fis-31623,Naso lopezi,NA,177979,NA
SURGEONFISH_TANGS_UNICORNFISH,177980,iucn,TRUE,Actinopterygii,Naso thynnoides,Fis-26339,Naso thynnoides,NA,177980,NA
SURGEONFISH_TANGS_UNICORNFISH,177981,iucn,TRUE,Actinopterygii,Acanthurus dussumieri,Fis-29579,Acanthurus dussumieri,1,177981,NA
SURGEONFISH_TANGS_UNICORNFISH,177982,iucn,TRUE,Actinopterygii,Acanthurus chirurgus,Fis-22976,Acanthurus chirurgus,NA,177982,NA
SURGEONFISH_TANGS_UNICORNFISH,177983,iucn,TRUE,Actinopterygii,Naso brachycentron,Fis-25958,Naso brachycentron,NA,177983,NA
SURGEONFISH_TANGS_UNICORNFISH,177984,iucn,TRUE,Actinopterygii,Acanthurus polyzona,Fis-25280,Acanthurus polyzona,NA,177984,NA
SURGEONFISH_TANGS_UNICORNFISH,177985,iucn,TRUE,Actinopterygii,Acanthurus bahianus,Fis-29260,Acanthurus bahianus,1,177985,NA
SURGEONFISH_TANGS_UNICORNFISH,177986,iucn,TRUE,Actinopterygii,Ctenochaetus tominiensis,Fis-31622,Ctenochaetus tominiensis,NA,177986,NA
SURGEONFISH_TANGS_UNICORNFISH,177987,iucn,TRUE,Actinopterygii,Acanthurus sohal,Fis-25285,Acanthurus sohal,NA,177987,NA
SURGEONFISH_TANGS_UNICORNFISH,177988,iucn,TRUE,Actinopterygii,Naso annulatus,Fis-25957,Naso annulatus,NA,177988,NA
SURGEONFISH_TANGS_UNICORNFISH,177989,iucn,TRUE,Actinopterygii,Acanthurus xanthopterus,Fis-29584,Acanthurus xanthopterus,NA,177989,NA
SURGEONFISH_TANGS_UNICORNFISH,177990,iucn,TRUE,Actinopterygii,Naso brevirostris,Fis-25959,Naso brevirostris,NA,177990,NA
SURGEONFISH_TANGS_UNICORNFISH,177991,iucn,TRUE,Actinopterygii,Acanthurus olivaceus,Fis-31082,Acanthurus olivaceus,1,177991,NA
SURGEONFISH_TANGS_UNICORNFISH,177992,iucn,TRUE,Actinopterygii,Ctenochaetus truncatus,Fis-145167,Ctenochaetus truncatus,NA,177992,NA
SURGEONFISH_TANGS_UNICORNFISH,177993,iucn,TRUE,Actinopterygii,Acanthurus lineatus,Fis-23320,Acanthurus lineatus,1,177993,NA
SURGEONFISH_TANGS_UNICORNFISH,177994,iucn,TRUE,Actinopterygii,Acanthurus leucocheilus,Fis-31080,Acanthurus leucocheilus,NA,177994,NA
SURGEONFISH_TANGS_UNICORNFISH,177995,iucn,TRUE,Actinopterygii,Acanthurus guttatus,Fis-31078,Acanthurus guttatus,NA,177995,NA
SURGEONFISH_TANGS_UNICORNFISH,177997,iucn,TRUE,Actinopterygii,Acanthurus tennentii,Fis-4576,Acanthurus tennentii,NA,177997,NA
SURGEONFISH_TANGS_UNICORNFISH,177998,iucn,TRUE,Actinopterygii,Acanthurus tristis,Fis-35352,Acanthurus tristis,1,177998,NA
SURGEONFISH_TANGS_UNICORNFISH,177999,iucn,TRUE,Actinopterygii,Acanthurus nigroris,Fis-31079,Acanthurus nigroris,1,177999,NA
SURGEONFISH_TANGS_UNICORNFISH,178000,iucn,TRUE,Actinopterygii,Acanthurus leucosternon,Fis-29580,Acanthurus leucosternon,1,178000,NA
SURGEONFISH_TANGS_UNICORNFISH,178001,iucn,TRUE,Actinopterygii,Zebrasoma rostratum,Fis-58814,Zebrasoma rostratum,NA,178001,NA
SURGEONFISH_TANGS_UNICORNFISH,178002,iucn,TRUE,Actinopterygii,Naso hexacanthus,Fis-23657,Naso hexacanthus,NA,178002,NA
SURGEONFISH_TANGS_UNICORNFISH,178003,iucn,TRUE,Actinopterygii,Naso tuberosus,Fis-31624,Naso tuberosus,NA,178003,NA
SURGEONFISH_TANGS_UNICORNFISH,178004,iucn,TRUE,Actinopterygii,Naso elegans,Fis-146727,Naso elegans,1,178004,NA
SURGEONFISH_TANGS_UNICORNFISH,178005,iucn,TRUE,Actinopterygii,Zebrasoma scopas,Fis-25907,Zebrasoma scopas,1,178005,NA
SURGEONFISH_TANGS_UNICORNFISH,178006,iucn,TRUE,Actinopterygii,Acanthurus grammoptilus,Fis-31086,Acanthurus grammoptilus,1,178006,NA
SURGEONFISH_TANGS_UNICORNFISH,178007,iucn,TRUE,Actinopterygii,Acanthurus albipectoralis,Fis-35635,Acanthurus albipectoralis,1,178007,NA
SURGEONFISH_TANGS_UNICORNFISH,178008,iucn,TRUE,Actinopterygii,Acanthurus thompsoni,Fis-25282,Acanthurus thompsoni,NA,178008,NA
SURGEONFISH_TANGS_UNICORNFISH,178009,iucn,TRUE,Actinopterygii,Zebrasoma xanthurum,Fis-28312,Zebrasoma xanthurum,NA,178009,NA
SURGEONFISH_TANGS_UNICORNFISH,178010,iucn,TRUE,Actinopterygii,Zebrasoma veliferum,Fis-163883,Zebrasoma velifer,NA,178010,NA
SURGEONFISH_TANGS_UNICORNFISH,178011,iucn,TRUE,Actinopterygii,Acanthurus leucopareius,Fis-25283,Acanthurus leucopareius,1,178011,NA
SURGEONFISH_TANGS_UNICORNFISH,178012,iucn,TRUE,Actinopterygii,Ctenochaetus striatus,Fis-23451,Ctenochaetus striatus,1,178012,NA
SURGEONFISH_TANGS_UNICORNFISH,178013,iucn,TRUE,Actinopterygii,Naso caesius,Fis-47651,Naso caesius,NA,178013,NA
SURGEONFISH_TANGS_UNICORNFISH,178014,iucn,TRUE,Actinopterygii,Ctenochaetus hawaiiensis,Fis-31621,Ctenochaetus hawaiiensis,NA,178014,NA
SURGEONFISH_TANGS_UNICORNFISH,178015,iucn,TRUE,Actinopterygii,Zebrasoma flavescens,Fis-25956,Zebrasoma flavescens,1,178015,NA
SURGEONFISH_TANGS_UNICORNFISH,178016,iucn,TRUE,Actinopterygii,Prionurus microlepidotus,Fis-35282,Prionurus microlepidotus,1,178016,NA
SURGEONFISH_TANGS_UNICORNFISH,178017,iucn,TRUE,Actinopterygii,Acanthurus nigricauda,Fis-31084,Acanthurus nigricauda,NA,178017,NA
SURGEONFISH_TANGS_UNICORNFISH,178018,iucn,TRUE,Actinopterygii,Ctenochaetus flavicauda,Fis-140317,Ctenochaetus flavicauda,NA,178018,NA
SURGEONFISH_TANGS_UNICORNFISH,178019,iucn,TRUE,Actinopterygii,Acanthurus nigrofuscus,Fis-25284,Acanthurus nigrofuscus,NA,178019,NA
SURGEONFISH_TANGS_UNICORNFISH,178020,iucn,TRUE,Actinopterygii,Naso maculatus,Fis-32088,Naso maculatus,NA,178020,NA
SURGEONFISH_TANGS_UNICORNFISH,178021,iucn,TRUE,Actinopterygii,Prionurus biafraensis,Fis-25393,Prionurus biafraensis,NA,178021,NA
SURGEONFISH_TANGS_UNICORNFISH,178022,iucn,TRUE,Actinopterygii,Acanthurus pyroferus,Fis-31081,Acanthurus pyroferus,1,178022,NA
SURGEONFISH_TANGS_UNICORNFISH,178023,iucn,TRUE,Actinopterygii,Acanthurus monroviae,Fis-29581,Acanthurus monroviae,NA,178023,NA
SURGEONFISH_TANGS_UNICORNFISH,178024,iucn,TRUE,Actinopterygii,Zebrasoma desjardinii,Fis-143889,Zebrasoma desjardinii,1,178024,NA
SURGEONFISH_TANGS_UNICORNFISH,178025,iucn,TRUE,Actinopterygii,Prionurus maculatus,Fis-35281,Prionurus maculatus,NA,178025,NA
BUTTERFLYFISH,180103,iucn,TRUE,Actinopterygii,Roa australis,Fis-162908,Roa australis,NA,180103,NA
COMBTOOTHBLENNIES,180122,iucn,TRUE,Actinopterygii,Ecsenius dilemma,Fis-32480,Ecsenius dilemma,NA,180122,NA
COMBTOOTHBLENNIES,180123,iucn,TRUE,Actinopterygii,Ecsenius kurti,Fis-32483,Ecsenius kurti,NA,180123,NA
COMBTOOTHBLENNIES,180125,iucn,TRUE,Actinopterygii,Istiblennius colei,Fis-61834,Istiblennius colei,NA,180125,NA
